cph,easting,northing,cattle,pigs,sheep,goats,deer
12/273/390,393700,543100,0.277558443589053,0,1.26270154495784,0,0
12/273/525,393500,537800,0,0,1.2883283290806,0,0
12/273/573,394400,540300,0,0,0.0116485382376184,0,0
12/273/593,393900,543000,0,0,0.00698912294257106,0,0
12/277/18,421400,547500,0.800021396227269,0.0578846149170559,5.13700536278973,0,0
12/284/1,427700,552800,0,0,0.302861994178079,0,0
12/600/2,412407,512636,1.56738885791465,0,1.06234668727080,0,0
12/600/6,411700,511300,0,0,9.54248252425702,0,0
12/692/31,396700,512800,1.51840795610482,0,1.86842553331400,0,0
12/692/38,401900,514200,0.212250574509275,0,0,0,0
12/692/50,400700,513500,1.17554164343599,0,0.654647848954156,0,0
12/692/65,400800,513600,1.43677311975510,0,0,0,0
12/692/99,399410,513358,0.130615738159554,0,0,0,0
12/692/101,394600,512600,0,0,0.00931883059009475,0,0
12/692/9006,398900,513400,0.130615738159554,0,0,0,0
12/692/9008,394353,508737,0.0489809018098328,0,0.160749827679134,18.1720641151456,0
12/692/9012,402742,514015,0,0,0.766473816035293,0,0
12/694/20,402400,519300,0,0,2.25748671045045,0,0
12/696/14,398941,512091,0.669405658067715,0,5.38162466577972,0,0
12/700/4,440500,542900,1.11023377435621,0,0,0,0
12/208/158,408400,538100,0.0326539345398885,0.0192948716390186,0.00232970764752369,0,0
30/772/54,426692,556358,0.0326539345398885,0,0,0,0
12/14/138,395400,525600,1.92658213785342,0,0.629021064831396,0,0
12/17/8,409000,522000,4.24501149018551,0,2.31805910928607,0,0
12/19/14,408200,518100,1.87760123604359,0,2.27845407927817,0,0
12/19/45,408100,518300,0,0,1.64710330679925,0,0
12/20/6,415195,521993,1.15921467616604,0,2.31572940163855,0,0
12/17/7,409900,521800,3.57560583211779,0,2.32737793987616,0,0
12/18/58,413500,520500,0,0,0.307521409473127,0,0
12/12/195,408200,526400,2.75925746862058,0,0,0,0
12/14/48,396600,525600,1.17554164343599,0,0.0885288906059001,0,0
12/14/63,395900,524800,0,0,0.232970764752369,0,0
12/14/137,395600,525100,0,0,0.232970764752369,0,0
12/17/10,409400,522100,0.408174181748607,0,1.10661113257375,0,0
12/129/3,429200,519600,0,0,0,2.59600915930651,0
12/235/5,429200,519600,0,0,0,10.3840366372260,0
12/14/9031,393500,523300,0,0,0.0861991829583764,0,0
12/31/9113,415600,524400,0,0,0.0489238605979974,0,0
12/41/9022,411000,532000,0,0,0.0535832758930448,0,0
12/93/9012,420800,523500,0,0,0.980806919607472,0,0
30/618/6509,416600,568700,1.97556303966326,0,0,0,0
12/31/8002,415500,531600,0.849002298037102,0.829679480477801,0.188706319449419,0,0
4/529/15,436500,522800,0,0,2.87019982174918,0,0
8/139/6510,367600,542200,0,0,0.188706319449419,0,0
12/699/6501,395200,519600,0,0,0.349456147128553,0,0
12/140/6500,407000,530500,0,0,0.59407545011854,0,0
8/318/6501,378400,515100,2.18781361417253,0,0,0,0
31/192/6500,425000,579000,0,0,5.53305566286876,0,0
12/93/142,422100,523600,0.375520247208718,0,0.356445270071124,0,0
8/314/6507,368800,525200,0,0,0.0186376611801895,0,0
48/319/6500,441500,507300,3.52662493030796,0,0.0442644453029501,0,0
48/8/6503,443100,500300,0.391847214478662,0,0.081539767663329,0,0
8/405/6533,361200,509100,0.130615738159554,0,0.810738261338243,0,0
8/405/6504,361800,509700,0,0,0.377412638898837,0,0
8/315/6500,367300,511900,0.620424756257882,0,0,0,0
8/405/6508,361900,508300,1.61636975972448,0,0.19569544239199,0,0
8/405/6510,361700,508200,0.0489809018098328,0,0.144441874146469,0,0
8/170/6510,361800,508800,0,0,0.0419347376554264,0,0
4/652/108,459500,514500,1.02859893800649,0,0,0,0
4/652/110,460800,513400,1.15921467616604,0,2.704790578775,0,0
4/652/113,455100,515900,5.30626436273189,0,0.00931883059009475,0,0
4/652/114,455100,514400,1.71433156334415,0,0,0,0
8/395/6001,361300,513200,0,0,0.817727384280814,0,0
8/159/16,360900,542100,1.35513828340537,0,1.52828821677554,0,0
8/159/53,361500,541700,4.35930026107512,0,3.96982183138036,0,0
8/145/6537,362600,531900,0,0,0.0396050300079027,0,0
8/331/6502,362700,528500,0,0,0.19569544239199,0,0
8/414/6501,364700,521300,0,0,0.792100600158054,0,0
8/309/6537,366900,522000,0,0,0.251608425932558,0,0
8/322/6506,367300,524600,0,0,0.209673688277132,0,0
8/331/6503,361200,526900,0,0,0.0605723988356159,0,0
8/321/6502,364500,526700,0,0,0.191036027096942,0,0
8/321/6503,365200,524900,0,0,0.63833989542149,0,0
8/331/6504,361100,526100,0,0,0.0512535682455211,0,0
8/331/6510,361200,527200,0,0,0.00931883059009475,0,0
8/322/6523,368100,522400,0,0,0.0302861994178079,0,0
31/533/6516,361700,511950,0,0,0.50554655951264,0,0
8/322/6509,367300,524700,0,0,0.104836844138566,0,0
8/322/6510,367800,522900,0,0,0.0465941529504737,0,0
8/391/6514,362900,524500,0,0,0.0139782458851421,0,0
8/331/6002,361100,527000,0,0,0.00232970764752369,0,0
8/398/6516,362000,521500,0,0,0.0605723988356159,0,0
8/322/6528,367800,522200,0,0,0.198025150039513,0,0
8/417/6506,370800,520300,0,0,0.470600944799785,0,0
8/322/6529,365300,524100,0,0,0.428666207144358,0,0
8/322/6512,368200,523100,0,0,0.142112166498945,0,0
8/391/6509,362600,523700,0,0,0.253938133580082,0,0
8/145/6517,362600,531900,0,0,0.111825967081137,0,0
8/145/6518,362600,531900,0,0,0.0512535682455211,0,0
8/403/6500,360900,522000,0,0,0.309851117120650,0,0
8/326/6502,362300,528100,0,0,0.128133920613803,0,0
8/398/6512,362000,521500,0,0,0.305191701825603,0,0
8/309/6548,370500,519200,0,0,0.0163079535326658,0,0
8/321/6505,363500,525200,0,0,0.104836844138566,0,0
8/331/6505,361100,526100,0,0,0.163079535326658,0,0
8/145/6521,361500,532100,0,0,0.46128211420969,0,0
8/321/6504,362200,526300,0,0,0.172398365916753,0,0
8/145/6522,363600,531400,0,0,0.80840855369072,0,0
8/170/6019,365000,532500,0,0,0,10.3840366372260,0
8/414/5000,367900,527000,0,0,3.04259818766594,0,0
8/414/6000,365500,519800,0,0,0.652318141306632,0,0
8/331/6506,361100,526100,0,0,0.244619302989987,0,0
8/322/6521,367300,524700,0,0,0.104836844138566,0,0
8/417/6511,370800,520300,0,0,0.335477901243411,0,0
8/324/6508,367800,527700,0,0,0.0116485382376184,0,0
8/145/6525,362600,531900,0,0,0.0722209370732343,0,0
8/394/6505,362600,526000,0,0,0.00465941529504737,0,0
8/145/6527,361100,532700,0,0,0.281894625350366,0,0
8/391/6513,362800,522400,0,0,0.286554040645414,0,0
8/331/6507,361100,527000,0,0,0.363434393013695,0,0
8/395/6551,362100,518800,0,0,0.46128211420969,0,0
8/322/6507,368200,527000,0.277558443589053,0,1.98957033098523,0,0
8/322/6530,365300,524100,0,0,0.160749827679134,0,0
8/321/6511,363860,525830,0,0,0.563789250700732,0,0
12/274/6501,412200,538300,0,0,0.179387488859324,0,0
12/274/8000,412100,539100,0,0,0.28422433299789,0,0
8/145/9,363900,531200,0,0,0.0232970764752369,0,0
8/320/6515,376900,507200,0,0,0.037275322360379,0,0
8/327/6508,375700,508200,0,0,0.864321537231288,0,0
8/334/6510,377300,504100,0,0,0.118815090023708,0,0
48/480/6510,477300,505800,0,0,0.319169947710745,0,0
4/514/44,439800,523200,0,0,0.0605723988356159,0,0
4/517/46,438392,518510,0,0,0,15.5760549558391,0
4/517/51,439300,518800,0,0,0.0116485382376184,0,0
4/556/39,447400,531700,0,0.829679480477801,0,0,0
4/557/1,445600,532400,0.555116887178105,0,0,0,0
4/558/13,446625,533954,0.375520247208718,24.5237818531927,3.45262673363011,0,0
4/558/19,445275,535870,0.408174181748607,0,0,0,0
4/615/3,441700,509100,0.88165623257699,0,0,0,0
4/757/3,447700,514000,0.68573262533766,1.9680769071799,0,0,0
8/319/24,381700,512100,0.849002298037102,0,0.910915690181762,0,0
8/319/30,380500,511000,0.244904509049164,0,0.736187616617485,0,0
8/319/32,379512,511656,0,0,0.118815090023708,0,0
8/320/20,376700,507400,0.065307869079777,0,0.545151589520543,2.59600915930651,0
12/115/6502,425100,537600,0.897983199846935,0,0,0,0
31/499/6523,414800,578400,0.88165623257699,0,0.037275322360379,0,0
31/280/6507,413300,578500,0.163269672699443,0,0,0,0
12/54/6501,407600,529500,2.35108328687197,0,0.0768803523682817,0,0
12/31/403,417000,534200,0,0,0.0838694753108527,0,0
8/139/6501,368300,541200,0,0,0.286554040645414,0,0
8/321/6000,362300,527300,0,0.0771794865560745,0,0,0
8/139/6502,368800,543100,0,0,2.704790578775,0,0
8/320/6501,377800,514600,0.326539345398885,0,0.829375922518433,2.59600915930651,0
8/319/6529,381100,511400,0,0,0.603394280708635,0,0
8/327/6523,383700,512300,0.849002298037102,0,0.0116485382376184,0,0
8/327/6510,375100,507300,0,0,1.63312506091411,0,0
8/403/6502,361400,521900,0.114288770889610,0,0,0,0
8/395/6526,362300,520400,0.408174181748607,0,0,0,0
8/394/6500,361700,523900,0.424501149018551,0,0,0,0
8/408/6516,363500,519200,0,0,0.198025150039513,0,0
8/321/6500,365900,522900,0.636751723527826,0,0,0,0
8/321/6501,364200,525600,1.30615738159554,0,0,0,0
8/315/6539,369500,513800,0.0816348363497213,0,0.684934048371964,0,0
8/333/6500,374000,514700,0,0,0.156090412384087,0,0
8/315/6502,369000,512900,0,0,1.41646224969440,0,0
8/315/6533,368500,513500,0.636751723527826,0,0.841024460756051,0,0
8/333/6530,371300,514800,1.20819557797588,0,0,0,0
8/328/24,371100,514800,0,0.0578846149170559,0,0,0
8/315/6529,370000,512000,0,0,1.10195171727870,0,0
8/405/6509,361800,508200,0.179596639969387,0,0,0,0
8/405/6517,361600,508200,0.0489809018098328,0,0.165409242974182,0,0
8/333/6503,372300,519500,1.25717647978571,0,1.14854587022918,0,0
8/309/6505,366200,518100,0.832675330767158,0,2.29243232516331,0,0
8/330/6501,373200,510700,0.391847214478662,0,0.615042818946253,0,0
8/309/6510,366200,517200,0,0,0.125804212966279,0,0
8/313/6509,372400,508800,0,0,2.11304483630398,0,0
8/313/6501,372300,514200,0,0,0.151430997089040,0,0
8/320/6504,372800,509700,0,0,0.0163079535326658,0,0
8/309/6514,373100,521000,0.702059592607604,0,0.00931883059009475,0,0
8/309/6541,369900,519400,0.76736746168738,0,0,0,0
8/309/68,366900,522000,0,0,0.00232970764752369,0,0
8/334/6500,377400,506500,0,0,1.23241534554003,0,0
8/334/6501,377400,505900,0.359193279938774,0,4.43809306853262,0,0
8/325/6501,378000,506500,0,0,0.0186376611801895,0,0
8/325/7001,377700,506700,0,0,0.00465941529504737,0,0
8/320/6505,378800,507000,0,0,2.53006250521072,0,0
8/315/6549,370100,511400,0,0,0.938872181952046,0,0
8/313/6508,371500,510800,0.408174181748607,0,0.864321537231288,0,0
8/315/6534,370200,510800,1.97556303966326,0,1.21610739200736,0,0
8/320/6507,371600,510900,0.0816348363497213,0,0.153760704736563,0,0
8/325/6504,377500,505000,0,0,0.889948321354049,0,0
8/325/6503,378500,502100,0,0,2.24117875691779,0,0
8/325/6506,379500,507300,0,0,0.934212766656999,0,0
8/320/9037,379800,508200,0,0.212243588029205,0,0,0
8/317/6500,381200,506000,0,0,1.49101289441516,0,0
8/317/6501,380100,507000,0,0,1.49334260206268,0,0
8/320/6506,377900,508100,0,0,0.456622698914643,0,0
8/309/6523,367600,518900,0.424501149018551,0,0,0,0
8/395/6521,362700,512900,0,0,0.0722209370732343,0,0
8/405/6532,363100,511400,0.88165623257699,0,1.05069814903318,0,0
8/317/6502,377300,510300,0,0,0.340137316538458,0,0
8/335/6511,378800,511000,0.865329265307046,0,0.23995988769494,0,0
8/335/6508,378800,510500,0,0,0.0535832758930448,0,0
8/335/6507,379200,510100,0.130615738159554,0,0,0,0
8/395/6522,361500,512800,0,0,0.109496259433613,0,0
8/395/6550,363000,516500,0,0,0.498557436570069,0,0
8/335/6515,378200,510800,0,0,0.0139782458851421,0,0
8/319/6505,381200,510200,0.163269672699443,0,0.738517324265009,0,0
8/334/6513,379600,510300,0,0,0.0559129835405685,0,0
8/319/6507,379100,510600,0,0,0.0186376611801895,0,0
8/319/6508,378880,511150,0,0,0.0139782458851421,0,0
8/319/6534,382200,511800,0,0,0.0465941529504737,0,0
8/334/6516,375800,504400,0,0,0.0419347376554264,0,0
8/329/6509,375500,504100,0,0,0.368093808308743,0,0
8/323/6501,375500,504700,0,0,0.130463628261327,0,0
8/329/6511,376000,504800,0.0979618036196656,0,0.426336499496835,0,0
8/334/6001,376300,504500,0,0,1.77989664270810,0,0
8/319/6528,381100,511400,0.587770821717994,0,0,0,0
8/319/6518,382400,511200,0.261231476319108,0,0.498557436570069,0,0
8/136/6504,367600,516200,0,0,0.0698912294257106,0,0
8/416/6502,367200,516800,0.359193279938774,0,0.253938133580082,0,0
8/311/6502,380300,513900,0.571443854448049,0,0,0,0
8/327/6512,383400,511000,0,0,0.444974160677024,0,0
8/327/6513,383700,510400,0.702059592607604,0,1.31628482085088,0,0
8/416/6000,367300,516700,0,0,0.00465941529504737,0,0
8/327/6515,386600,512900,0,0,0.209673688277132,0,0
8/327/6535,383800,511900,0,0,0.00698912294257106,0,0
8/315/85,367200,514300,0,0,0.00931883059009475,0,0
8/309/6527,366000,514100,0.34286631266883,0,0,0,0
8/320/6520,379800,511700,0,0,0.0582426911880922,0,0
8/313/6503,370900,520000,0,0,0.19569544239199,0,0
8/335/6524,386000,514800,0.408174181748607,0,1.91036027096942,0,0
8/313/6505,372200,510100,0.734713527147492,0,1.41879195734193,0,0
8/313/6506,372400,509900,0.179596639969387,0,0,0,0
8/320/6525,372400,504200,0,0,0.121144797671232,0,0
8/317/6505,377100,510300,0,0,0.081539767663329,0,0
8/322/6505,376300,510100,1.30615738159554,0,0.608053696003682,0,0
8/315/6521,366500,511200,0,0,0.302861994178079,0,0
8/315/6522,367700,513200,0,0,0.0442644453029501,0,0
8/320/6523,376500,509600,0.946964101656767,0,0.109496259433613,0,0
8/320/6524,376000,509800,0,0,0.0489238605979974,0,0
8/311/6503,382600,514800,0.065307869079777,0,0.528843635987877,0,0
8/311/6504,380600,513700,0,0,0.83403533781348,0,0
8/333/6519,374900,516200,0,0,0.260927256522653,0,0
8/327/6518,386300,513200,0,0,0.454292991267119,0,0
8/315/6524,366400,511400,0,0,0.228311349457321,0,0
8/327/6519,388500,515000,0,0,0.272575794760271,0,0
8/315/6525,370500,509600,0,0,1.53061792442306,0,0
8/315/6527,369400,509600,0,0,0.50554655951264,0,0
8/313/6000,370700,507600,0,0,0.456622698914643,0,0
8/329/6514,369200,505400,0.34286631266883,0,0.0861991829583764,0,0
8/411/6503,369000,505500,0,0,0.184046904154371,0,0
8/329/6517,368200,505200,0,0,0.270246087112748,0,0
8/329/6516,368600,505100,0,0,0.0279564917702842,0,0
8/329/6515,368000,505300,0.146942705429498,0,0.209673688277132,0,0
8/325/6510,377400,506300,1.07757983981632,0,0,0,0
8/169/6500,361500,535700,0.261231476319108,0,0.901596859591667,0,0
31/338/6504,385100,549700,0,0,0.642999310716538,0,0
31/338/6615,385500,551500,0,0,0.242289595342463,0,0
31/372/6502,389000,552000,0,0,0.738517324265009,0,0
31/372/6503,390000,553000,0,0,0.955180135484712,0,0
31/372/6500,391600,553000,0,0,0.424006791849311,0,0
12/40/6500,415300,523500,0.88165623257699,0,0.889948321354049,0,0
12/175/6500,390500,554000,0,0,0.181717196506848,0,0
12/22/6502,409200,517300,0.326539345398885,0,0.752495570150151,12.9800457965325,0
31/534/21,399600,579700,2.67762263227086,0,2.81894625350366,0,0
12/14/6508,395800,525300,0,0,0.037275322360379,0,0
12/140/6501,395600,525200,0,0,0.0605723988356159,0,0
12/189/6512,408600,542500,0,0,0.209673688277132,0,0
12/54/6506,405500,530500,0,0,0.65697755660168,0,0
12/699/6502,394800,518700,0,0,0.433325622439406,0,0
12/31/6001,416600,524500,0,0.0192948716390186,0.0186376611801895,0,0
12/55/6002,418800,525400,0,0,0,5.19201831861302,0
31/56/6000,401200,583400,0,0,0.00465941529504737,0,0
12/32/6501,418600,522800,0,0,0.081539767663329,0,0
12/699/6504,392800,519000,0.457155083558439,0,0.437985037734453,0,0
12/699/6505,393800,518800,0,0,0.39139088478398,0,0
12/603/6506,393000,520700,0,0,0.855002706641193,0,0
31/525/6500,414000,591000,0,0,0.263256964170177,0,0
4/566/6500,450100,526400,1.09390680708627,0,0.377412638898837,0,0
4/755/6500,448200,524900,0,0,0.00232970764752369,2.59600915930651,0
4/754/6001,448200,524900,0,0.0385897432780373,0,0,0
4/754/6002,447900,524700,0,0,0,2.59600915930651,0
4/754/6000,448200,524900,0,0.0578846149170559,0.00465941529504737,2.59600915930651,0
12/101/6000,421200,515900,0,0,0,5.19201831861302,0
31/69/6505,382200,579700,0.130615738159554,0,1.47703464853002,0,0
48/533/6500,439600,505500,5.81240034810016,0,0,0,0
12/89/6000,420200,519200,0,0,0,5.19201831861302,0
12/274/57,411400,539900,0,0,0.00465941529504737,0,0
48/532/13,443800,497500,0,0,0.0885288906059001,0,0
12/175/320,404600,551900,0,0,0.00232970764752369,2.59600915930651,0
12/31/167,424000,531100,0.0163269672699443,0,0,0,0
4/755/6001,448200,524900,0,0,0,5.19201831861302,0
48/18/6505,444600,497600,0.571443854448049,0,0.188706319449419,0,0
48/434/6505,445200,498000,0.604097788987938,0,0.806078846043196,0,0
48/18/30,444400,497500,0,0,0.232970764752369,0,0
48/434/6506,444600,500200,0,13.9501921950105,0,0,0
48/434/6504,445400,501300,0,0,0.130463628261327,0,0
48/19/4,441700,498200,0.865329265307046,0,0,0,0
12/123/12,425200,531200,0,0,0.00698912294257106,0,0
12/23/6500,412900,517100,4.37562722834506,0,1.39083546557164,0,0
12/31/420,416900,534200,0,0,0.00465941529504737,0,0
31/411/89,379300,549900,0.130615738159554,0,0.0232970764752369,0,0
31/338/6510,382700,556600,1.79596639969387,0,0.179387488859324,0,0
31/338/358,382800,556500,0,0,0.230641057104845,0,0
31/338/6508,382700,553700,1.07757983981632,0,0.375082931251314,0,0
31/338/6523,387000,560000,0,0,0.717549955437296,0,0
31/338/6524,387000,560000,0,0,0.855002706641193,0,0
31/338/6522,385500,560000,0,0,0.766473816035293,0,0
31/338/6529,384300,555800,0,0,0.139782458851421,0,0
31/399/6500,384400,555600,0.408174181748607,0,0,0,0
31/186/6501,380300,558400,1.25717647978571,0,0.00465941529504737,0,0
31/338/6533,381300,558400,0,0,0.19569544239199,0,0
31/411/6503,381200,558800,0,0,0.037275322360379,0,0
31/338/168,382500,555800,2.74293050135064,0,0.456622698914643,0,0
31/338/6003,383700,555600,0,0,0.0139782458851421,0,0
31/367/6514,386400,563900,3.47764402849813,0,4.06766955257636,0,0
31/367/63,387000,563600,1.35513828340537,0,0.00465941529504737,0,0
31/386/11,386600,568500,0.865329265307046,0,0,0,0
31/386/6504,385500,570600,0,0,1.31162540555584,0,0
31/386/6503,385500,568900,0.88165623257699,0,0.454292991267119,0,0
12/273/6535,394500,547400,0,0,0.89693744429662,0,0
12/273/6534,395300,548500,0,0,1.40714341910431,0,0
31/373/6501,390600,559400,0,0,1.05302785668071,0,0
31/372/6510,390900,559200,0,0,1.16485382376184,0,0
12/210/6503,394500,547000,0,0,0.00931883059009475,0,0
31/386/6507,385500,567500,0.816348363497213,0,1.16252411611432,0,0
31/531/6504,387500,567400,0,0,0.0792100600158054,0,0
31/386/6506,386800,567400,0,0,0.139782458851421,0,0
31/371/6019,388200,568800,0,0,0.0209673688277132,0,0
31/371/215,392300,556300,0.195923607239331,0,0.0419347376554264,0,0
12/12/197,409200,527600,0.963291068926712,2.29608972504322,0.426336499496835,0,0
31/185/6511,388300,564400,1.32248434886549,0,1.32327394379345,0,0
31/373/20,393700,558800,1.68167762880426,0,1.02973078020547,0,0
31/378/6501,387700,571900,0.800021396227269,0,1.29764715967069,0,0
31/372/6517,392700,556500,0,0,0.097847721195995,0,0
31/402/6505,393900,557200,0.424501149018551,0,0.0232970764752369,0,0
12/20/6507,414350,521150,0,0,0.232970764752369,0,0
48/533/6501,439500,506200,2.22046754871242,0,0,0,0
12/186/60,418600,545200,0.489809018098328,0,0.135123043556374,0,0
48/384/5000,397900,496700,0,0,0.218992518867227,0,0
48/410/8002,384900,491600,0,0,0.0489238605979974,0,0
48/80/30,428100,499100,0,0,0.118815090023708,0,0
48/139/37,421500,495500,0,0.0385897432780373,0,0,0
48/136/6000,419200,495700,0,0,0,7.78802747791953,0
48/139/6002,419300,496300,0,0,0,2.59600915930651,0
48/77/11,428400,502600,0,0.405192304419391,0,0,0
48/77/15,429200,502700,0,0.212243588029205,0.0722209370732343,0,0
48/67/3,429400,502000,2.53067992684136,0,0,0,0
48/149/6501,466800,506700,0.604097788987938,0,0.382072054193885,0,0
48/480/6505,476600,507950,0,0,0.0232970764752369,0,0
48/480/6506,476400,506600,0.0489809018098328,0,0,0,0
48/491/6500,478000,510700,0,0,0.244619302989987,0,0
48/501/9015,484500,513500,0.783694428957325,0,0.0535832758930448,0,0
48/474/6503,485600,513300,0.88165623257699,0,0,0,0
8/309/6502,369200,521400,0.849002298037102,0,1.15320528552423,0,0
8/395/6534,364500,517400,0,7.62147429741236,0,0,0
8/322/6513,368300,526900,1.04492590527643,0,0.293543163587985,0,0
8/315/6532,373000,512500,0.228577541779220,0,0.23995988769494,0,0
8/333/6524,373000,511800,0.195923607239331,0,1.64477359915172,0,0
31/386/46,387800,569700,0,0,0.340137316538458,0,0
12/31/6031,398200,541300,0,0,0.309851117120650,0,0
31/372/6513,389300,559700,0.555116887178105,0,0.636010187773967,0,0
31/372/6507,392300,553600,0,0,0.260927256522653,0,0
31/338/6000,381800,556800,1.86127426877365,0,0.179387488859324,0,0
31/371/216,390600,556100,0.538789919908161,0,1.12291908610642,0,0
31/386/3,409900,568300,0.0326539345398885,0,0,0,0
31/386/6500,382000,568000,0,0,0.163079535326658,0,0
31/338/6541,382000,559000,0.277558443589053,0,0.340137316538458,0,0
31/338/30,382300,558300,0.163269672699443,0,0.177057781211800,0,0
31/386/6001,387100,568300,0,0,0.0559129835405685,0,0
31/531/6505,378500,566200,0.293885410858997,0,0.135123043556374,0,0
31/185/6505,371000,564800,0.163269672699443,0,0.0465941529504737,0,0
31/179/119,371500,564800,0,0,0.377412638898837,0,0
31/179/133,371300,564700,0,0,0.0256267841227606,0,0
31/185/6507,381600,565000,0.0326539345398885,0,0.491568313627498,0,0
31/367/6516,389200,563900,0.653078690797771,0,1.13922703963908,0,0
31/185/6512,371500,564200,0.0489809018098328,0,0.447303868324548,0,0
31/367/6005,387700,566000,0.195923607239331,0,0.722209370732343,0,0
31/367/6003,386600,565500,0,0,0.232970764752369,0,0
31/367/6004,387200,565800,0.163269672699443,0,0.116485382376184,0,0
31/372/6516,395500,558000,0.195923607239331,0,0.810738261338243,0,0
31/372/6519,394500,558200,0.065307869079777,0,0.0256267841227606,0,0
31/409/6503,390800,565700,1.20819557797588,0,0,0,0
31/378/6507,390600,569700,0.0163269672699443,0,0.144441874146469,0,0
31/371/9070,390200,570600,0,0,0.444974160677024,0,0
31/372/6521,390800,554000,0.277558443589053,0,0,0,0
31/402/6507,394500,559000,0,0,0.0722209370732343,0,0
31/402/6508,394400,559400,0.146942705429498,0,0.382072054193885,0,0
31/373/29,393900,558400,0.244904509049164,0,0.94120188959957,0,0
31/367/147,386800,565700,1.79596639969387,0,0.496227728922545,0,0
12/54/6500,411100,532900,0,0,0.931883059009475,0,0
12/14/39,394900,526300,0,0,0.00465941529504737,0,0
8/417/6505,368500,521500,0,0,0.116485382376184,0,0
48/449/100,447200,501200,0,0.829679480477801,0.0116485382376184,0,0
12/40/6000,417000,524100,0,0,0.00465941529504737,5.19201831861302,0
12/273/6532,399000,541000,0,0,0.440314745381977,0,0
12/186/6520,413300,547000,0,0,0.158420120031611,0,0
31/69/6523,405200,586500,0,0,0.00465941529504737,0,0
31/539/6507,373500,585300,0,0,0.00232970764752369,0,0
48/393/6001,411600,492800,0,0,0.00465941529504737,0,0
48/139/6000,418400,502000,0,0,0.0582426911880922,0,0
4/756/54,469300,514300,0,0,0.116485382376184,0,0
48/480/6501,475700,507400,0,0,0.249278718285035,0,0
8/169/19,361400,537300,1.87760123604359,0,5.19058863868278,0,0
8/309/136,366900,520300,2.95518107585991,0,0.214333103572179,0,0
8/309/137,368853,521451,0,0,0.109496259433613,0,0
8/309/150,369635,520703,0,0,0.302861994178079,2.59600915930651,0
8/309/168,367631,521556,0,0,0.472930652447309,0,0
8/313/27,373777,509555,0,0,4.31927797850892,0,0
8/314/3,369400,524400,4.06541485021612,0,8.76203046233659,0,0
8/314/4,368400,524000,2.18781361417253,0,2.69081233288986,0,0
8/315/29,370350,510755,0,0,3.27323924477078,5.19201831861302,0
8/315/32,367800,513000,3.93479911205657,0,3.93021680137246,7.78802747791953,0
8/315/36,368000,513100,1.46942705429498,0,2.3995988769494,0,0
8/315/38,370316,510468,4.00010698113635,0,4.06533984492884,0,0
8/315/43,368700,510600,2.26944845052225,0,4.16784698141988,18.1720641151456,0
8/315/55,370200,512800,3.75520247208718,0,4.65941529504738,0,0
8/315/56,371300,511700,3.70622157027735,0,1.80319371918333,0,0
8/316/8,376700,513600,2.75925746862058,0,6.76547100840879,0,0
8/316/10,377900,513400,3.73887550481724,0,0.500887144217593,0,0
8/316/14,376900,514600,0.636751723527826,0,1.41180283439935,0,0
8/316/15,376600,514700,1.33881131613543,0,0.605723988356159,0,0
8/316/20,376800,513300,4.16337665383579,0,1.03206048785299,0,0
8/316/25,377400,513500,5.46953403543133,0,1.57255266207849,0,0
8/316/26,376782,515294,1.86127426877365,0,0.931883059009475,0,0
8/316/33,377100,512800,0.849002298037102,0,2.03849419158323,0,0
8/317/5,379800,509800,1.40411918521521,0,3.26159070653316,0,0
8/318/4,379400,515500,3.05314287947958,0,1.79154518094572,0,0
8/318/6,379700,515600,2.02454394147309,0,3.37574638126182,0,0
8/327/18,384000,512900,0,0,1.07166551786090,0,0
8/321/21,364237,526431,0,0,4.23074908790302,0,0
8/322/98,368300,521700,0,0,0.0232970764752369,0,0
8/322/99,367774,522674,2.12250574509275,0,2.88883748292937,0,0
8/323/20,378500,502700,0.163269672699443,0,1.40714341910431,0,0
8/324/11,366494,527736,0.653078690797771,0,0.302861994178079,0,0
8/326/2,363800,527700,1.27350344705565,0,4.09795575199417,0,0
8/333/31,373900,514500,1.04492590527643,0,0.843354168403575,0,0
8/333/34,374800,515700,1.79596639969387,0,4.50565459031081,0,0
8/333/39,371900,517400,1.07757983981632,0,0.952850427837188,0,0
8/333/40,374400,515300,4.60420477012428,0,0.99245545784509,0,0
8/333/51,373400,513800,3.06946984674952,0,2.01053769981294,0,0
8/334/4,376600,505300,0,0,0.170068658269229,0,0
8/335/1,378200,510600,0.310212378128941,0,0.696582586609583,0,0
8/335/17,378400,510500,2.22046754871242,0,2.17128752749208,0,0
8/333/55,371700,512900,2.31842935233209,0,2.04315360687827,0,0
8/335/16,378300,510600,1.94290910512337,0,5.38395437342724,0,0
8/335/19,378510,510686,0.865329265307046,0,0.146771581793992,0,0
8/333/18,372900,516100,0.228577541779220,0,0.230641057104845,0,0
8/395/49,364500,517400,2.15515967963264,0,3.13811620121441,0,0
8/395/50,362400,518400,3.39600919214841,0,2.20157372690988,0,0
8/398/2,363900,519400,4.45726206469478,0,0.23995988769494,0,0
8/398/8,362000,521400,0.702059592607604,0,0.636010187773967,0,0
8/398/16,363100,519800,0.604097788987938,0,1.61448739973392,0,0
8/398/23,362000,521500,1.58371582518459,0,0,0,0
8/398/35,361900,521300,0,0,0.370423515956266,0,0
8/395/57,363800,517300,3.52662493030796,0,1.82649079565857,0,0
